vr 18 okt 2019 6:00:02 CEST , 2 Beschikbaar , 0 Bellers , 1 Chatters , 1 Beiden , 0 Bezet , 105 Offline
vr 18 okt 2019 6:15:01 CEST , 2 Beschikbaar , 0 Bellers , 1 Chatters , 1 Beiden , 0 Bezet , 105 Offline
vr 18 okt 2019 6:30:02 CEST , 2 Beschikbaar , 0 Bellers , 1 Chatters , 1 Beiden , 0 Bezet , 105 Offline
vr 18 okt 2019 6:45:01 CEST , 4 Beschikbaar , 0 Bellers , 2 Chatters , 2 Beiden , 0 Bezet , 103 Offline
vr 18 okt 2019 7:00:01 CEST , 3 Beschikbaar , 0 Bellers , 1 Chatters , 2 Beiden , 0 Bezet , 104 Offline
vr 18 okt 2019 7:15:01 CEST , 4 Beschikbaar , 1 Bellers , 1 Chatters , 2 Beiden , 0 Bezet , 103 Offline
vr 18 okt 2019 7:30:01 CEST , 4 Beschikbaar , 2 Bellers , 2 Chatters , 0 Beiden , 2 Bezet , 101 Offline
vr 18 okt 2019 7:45:02 CEST , 5 Beschikbaar , 2 Bellers , 2 Chatters , 1 Beiden , 1 Bezet , 101 Offline
vr 18 okt 2019 8:00:01 CEST , 7 Beschikbaar , 2 Bellers , 4 Chatters , 1 Beiden , 1 Bezet , 99 Offline
vr 18 okt 2019 8:15:02 CEST , 7 Beschikbaar , 2 Bellers , 3 Chatters , 2 Beiden , 1 Bezet , 99 Offline
vr 18 okt 2019 8:30:02 CEST , 6 Beschikbaar , 2 Bellers , 2 Chatters , 2 Beiden , 2 Bezet , 99 Offline
vr 18 okt 2019 8:45:01 CEST , 6 Beschikbaar , 1 Bellers , 2 Chatters , 3 Beiden , 2 Bezet , 99 Offline
vr 18 okt 2019 9:00:02 CEST , 7 Beschikbaar , 0 Bellers , 3 Chatters , 4 Beiden , 2 Bezet , 98 Offline
vr 18 okt 2019 9:15:02 CEST , 5 Beschikbaar , 0 Bellers , 3 Chatters , 2 Beiden , 4 Bezet , 98 Offline
vr 18 okt 2019 9:30:02 CEST , 5 Beschikbaar , 0 Bellers , 2 Chatters , 3 Beiden , 5 Bezet , 97 Offline
vr 18 okt 2019 9:45:02 CEST , 11 Beschikbaar , 1 Bellers , 5 Chatters , 5 Beiden , 4 Bezet , 92 Offline
vr 18 okt 2019 10:00:02 CEST , 13 Beschikbaar , 1 Bellers , 6 Chatters , 6 Beiden , 4 Bezet , 90 Offline
vr 18 okt 2019 10:15:03 CEST , 12 Beschikbaar , 0 Bellers , 7 Chatters , 5 Beiden , 4 Bezet , 91 Offline
vr 18 okt 2019 10:30:02 CEST , 11 Beschikbaar , 1 Bellers , 6 Chatters , 4 Beiden , 5 Bezet , 90 Offline
vr 18 okt 2019 10:45:02 CEST , 11 Beschikbaar , 2 Bellers , 7 Chatters , 2 Beiden , 6 Bezet , 89 Offline
vr 18 okt 2019 11:00:02 CEST , 12 Beschikbaar , 3 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 89 Offline
vr 18 okt 2019 11:15:02 CEST , 12 Beschikbaar , 3 Bellers , 4 Chatters , 5 Beiden , 3 Bezet , 91 Offline
vr 18 okt 2019 11:30:02 CEST , 9 Beschikbaar , 2 Bellers , 4 Chatters , 3 Beiden , 5 Bezet , 92 Offline
vr 18 okt 2019 11:45:01 CEST , 11 Beschikbaar , 3 Bellers , 5 Chatters , 3 Beiden , 5 Bezet , 90 Offline
za 19 okt 2019 1:30:02 CEST , 1 Beschikbaar , 0 Bellers , 0 Chatters , 1 Beiden , 3 Bezet , 102 Offline
za 19 okt 2019 9:30:01 CEST , 9 Beschikbaar , 2 Bellers , 3 Chatters , 4 Beiden , 4 Bezet , 93 Offline
za 19 okt 2019 9:45:02 CEST , 11 Beschikbaar , 2 Bellers , 5 Chatters , 4 Beiden , 3 Bezet , 92 Offline
za 19 okt 2019 10:00:02 CEST , 8 Beschikbaar , 0 Bellers , 7 Chatters , 1 Beiden , 5 Bezet , 93 Offline
za 19 okt 2019 10:15:02 CEST , 7 Beschikbaar , 0 Bellers , 5 Chatters , 2 Beiden , 4 Bezet , 95 Offline
za 19 okt 2019 10:30:02 CEST , 9 Beschikbaar , 0 Bellers , 7 Chatters , 2 Beiden , 3 Bezet , 94 Offline
za 19 okt 2019 10:45:02 CEST , 9 Beschikbaar , 1 Bellers , 6 Chatters , 2 Beiden , 4 Bezet , 93 Offline
za 19 okt 2019 11:00:02 CEST , 14 Beschikbaar , 3 Bellers , 9 Chatters , 2 Beiden , 4 Bezet , 88 Offline
za 19 okt 2019 11:15:03 CEST , 12 Beschikbaar , 2 Bellers , 6 Chatters , 4 Beiden , 6 Bezet , 88 Offline
za 19 okt 2019 11:30:02 CEST , 12 Beschikbaar , 2 Bellers , 7 Chatters , 3 Beiden , 6 Bezet , 88 Offline
za 19 okt 2019 11:45:02 CEST , 12 Beschikbaar , 3 Bellers , 6 Chatters , 3 Beiden , 7 Bezet , 87 Offline
za 19 okt 2019 12:00:02 CEST , 8 Beschikbaar , 3 Bellers , 5 Chatters , 0 Beiden , 8 Bezet , 90 Offline
za 19 okt 2019 12:15:02 CEST , 8 Beschikbaar , 1 Bellers , 6 Chatters , 1 Beiden , 6 Bezet , 92 Offline
za 19 okt 2019 12:30:02 CEST , 8 Beschikbaar , 1 Bellers , 4 Chatters , 3 Beiden , 7 Bezet , 91 Offline
za 19 okt 2019 12:45:02 CEST , 8 Beschikbaar , 2 Bellers , 3 Chatters , 3 Beiden , 6 Bezet , 92 Offline
za 19 okt 2019 13:00:02 CEST , 8 Beschikbaar , 2 Bellers , 4 Chatters , 2 Beiden , 6 Bezet , 92 Offline
za 19 okt 2019 13:15:02 CEST , 8 Beschikbaar , 2 Bellers , 3 Chatters , 3 Beiden , 5 Bezet , 93 Offline
za 19 okt 2019 13:30:02 CEST , 10 Beschikbaar , 2 Bellers , 3 Chatters , 5 Beiden , 4 Bezet , 92 Offline
za 19 okt 2019 13:45:03 CEST , 7 Beschikbaar , 2 Bellers , 2 Chatters , 3 Beiden , 6 Bezet , 93 Offline
za 19 okt 2019 14:00:02 CEST , 7 Beschikbaar , 2 Bellers , 2 Chatters , 3 Beiden , 6 Bezet , 93 Offline
za 19 okt 2019 14:15:02 CEST , 10 Beschikbaar , 2 Bellers , 3 Chatters , 5 Beiden , 5 Bezet , 91 Offline
za 19 okt 2019 14:30:02 CEST , 11 Beschikbaar , 2 Bellers , 5 Chatters , 4 Beiden , 5 Bezet , 90 Offline
za 19 okt 2019 14:45:03 CEST , 13 Beschikbaar , 2 Bellers , 7 Chatters , 4 Beiden , 5 Bezet , 88 Offline
za 19 okt 2019 15:00:02 CEST , 12 Beschikbaar , 2 Bellers , 6 Chatters , 4 Beiden , 4 Bezet , 90 Offline
za 19 okt 2019 15:15:03 CEST , 13 Beschikbaar , 3 Bellers , 6 Chatters , 4 Beiden , 5 Bezet , 88 Offline
za 19 okt 2019 15:30:02 CEST , 14 Beschikbaar , 4 Bellers , 7 Chatters , 3 Beiden , 5 Bezet , 87 Offline
za 19 okt 2019 15:45:03 CEST , 12 Beschikbaar , 4 Bellers , 5 Chatters , 3 Beiden , 5 Bezet , 89 Offline
za 19 okt 2019 16:00:02 CEST , 12 Beschikbaar , 5 Bellers , 6 Chatters , 1 Beiden , 6 Bezet , 88 Offline
za 19 okt 2019 16:15:02 CEST , 14 Beschikbaar , 5 Bellers , 6 Chatters , 3 Beiden , 4 Bezet , 88 Offline
za 19 okt 2019 16:30:02 CEST , 14 Beschikbaar , 5 Bellers , 7 Chatters , 2 Beiden , 4 Bezet , 88 Offline
za 19 okt 2019 16:45:02 CEST , 14 Beschikbaar , 5 Bellers , 6 Chatters , 3 Beiden , 7 Bezet , 85 Offline
za 19 okt 2019 17:00:02 CEST , 13 Beschikbaar , 5 Bellers , 6 Chatters , 2 Beiden , 6 Bezet , 87 Offline
za 19 okt 2019 17:15:02 CEST , 10 Beschikbaar , 4 Bellers , 6 Chatters , 0 Beiden , 7 Bezet , 89 Offline
za 19 okt 2019 17:30:02 CEST , 12 Beschikbaar , 4 Bellers , 6 Chatters , 2 Beiden , 5 Bezet , 89 Offline
za 19 okt 2019 17:45:02 CEST , 10 Beschikbaar , 4 Bellers , 5 Chatters , 1 Beiden , 6 Bezet , 90 Offline
za 19 okt 2019 18:00:03 CEST , 9 Beschikbaar , 3 Bellers , 5 Chatters , 1 Beiden , 7 Bezet , 90 Offline
za 19 okt 2019 18:15:02 CEST , 8 Beschikbaar , 2 Bellers , 5 Chatters , 1 Beiden , 6 Bezet , 92 Offline
za 19 okt 2019 18:30:01 CEST , 9 Beschikbaar , 1 Bellers , 5 Chatters , 3 Beiden , 5 Bezet , 92 Offline
za 19 okt 2019 18:45:03 CEST , 12 Beschikbaar , 1 Bellers , 7 Chatters , 4 Beiden , 4 Bezet , 90 Offline
za 19 okt 2019 19:00:02 CEST , 12 Beschikbaar , 1 Bellers , 8 Chatters , 3 Beiden , 6 Bezet , 88 Offline
za 19 okt 2019 19:15:02 CEST , 13 Beschikbaar , 1 Bellers , 6 Chatters , 6 Beiden , 5 Bezet , 88 Offline
za 19 okt 2019 19:30:02 CEST , 13 Beschikbaar , 2 Bellers , 7 Chatters , 4 Beiden , 5 Bezet , 88 Offline
za 19 okt 2019 19:45:02 CEST , 7 Beschikbaar , 2 Bellers , 3 Chatters , 2 Beiden , 7 Bezet , 92 Offline
za 19 okt 2019 20:00:02 CEST , 10 Beschikbaar , 2 Bellers , 4 Chatters , 4 Beiden , 6 Bezet , 90 Offline
za 19 okt 2019 20:15:02 CEST , 11 Beschikbaar , 4 Bellers , 5 Chatters , 2 Beiden , 8 Bezet , 87 Offline
za 19 okt 2019 20:30:02 CEST , 13 Beschikbaar , 4 Bellers , 5 Chatters , 4 Beiden , 7 Bezet , 86 Offline
za 19 okt 2019 20:45:02 CEST , 14 Beschikbaar , 3 Bellers , 6 Chatters , 5 Beiden , 8 Bezet , 84 Offline
za 19 okt 2019 21:00:02 CEST , 16 Beschikbaar , 5 Bellers , 6 Chatters , 5 Beiden , 6 Bezet , 84 Offline
za 19 okt 2019 21:15:02 CEST , 19 Beschikbaar , 5 Bellers , 8 Chatters , 6 Beiden , 4 Bezet , 83 Offline
za 19 okt 2019 21:30:02 CEST , 14 Beschikbaar , 5 Bellers , 4 Chatters , 5 Beiden , 9 Bezet , 83 Offline
za 19 okt 2019 21:45:02 CEST , 15 Beschikbaar , 4 Bellers , 5 Chatters , 6 Beiden , 5 Bezet , 86 Offline
za 19 okt 2019 22:00:02 CEST , 10 Beschikbaar , 4 Bellers , 3 Chatters , 3 Beiden , 5 Bezet , 91 Offline
za 19 okt 2019 22:15:02 CEST , 12 Beschikbaar , 4 Bellers , 3 Chatters , 5 Beiden , 5 Bezet , 89 Offline
za 19 okt 2019 22:30:02 CEST , 13 Beschikbaar , 4 Bellers , 4 Chatters , 5 Beiden , 4 Bezet , 89 Offline
za 19 okt 2019 22:45:02 CEST , 10 Beschikbaar , 3 Bellers , 3 Chatters , 4 Beiden , 4 Bezet , 92 Offline
za 19 okt 2019 23:00:02 CEST , 12 Beschikbaar , 3 Bellers , 5 Chatters , 4 Beiden , 4 Bezet , 90 Offline
za 19 okt 2019 23:15:03 CEST , 10 Beschikbaar , 2 Bellers , 3 Chatters , 5 Beiden , 5 Bezet , 91 Offline
za 19 okt 2019 23:30:01 CEST , 9 Beschikbaar , 2 Bellers , 3 Chatters , 4 Beiden , 4 Bezet , 93 Offline
za 19 okt 2019 23:45:02 CEST , 9 Beschikbaar , 2 Bellers , 5 Chatters , 2 Beiden , 4 Bezet , 93 Offline
zo 20 okt 2019 0:00:02 CEST , 5 Beschikbaar , 1 Bellers , 3 Chatters , 1 Beiden , 4 Bezet , 97 Offline
zo 20 okt 2019 0:15:03 CEST , 6 Beschikbaar , 1 Bellers , 4 Chatters , 1 Beiden , 4 Bezet , 96 Offline
zo 20 okt 2019 0:30:02 CEST , 4 Beschikbaar , 0 Bellers , 3 Chatters , 1 Beiden , 5 Bezet , 97 Offline
zo 20 okt 2019 0:45:02 CEST , 3 Beschikbaar , 0 Bellers , 3 Chatters , 0 Beiden , 3 Bezet , 100 Offline
zo 20 okt 2019 1:00:02 CEST , 4 Beschikbaar , 0 Bellers , 4 Chatters , 0 Beiden , 3 Bezet , 99 Offline
zo 20 okt 2019 1:15:02 CEST , 2 Beschikbaar , 0 Bellers , 2 Chatters , 0 Beiden , 2 Bezet , 102 Offline
zo 20 okt 2019 1:30:02 CEST , 2 Beschikbaar , 0 Bellers , 2 Chatters , 0 Beiden , 2 Bezet , 102 Offline
zo 20 okt 2019 1:45:02 CEST , 2 Beschikbaar , 0 Bellers , 2 Chatters , 0 Beiden , 2 Bezet , 102 Offline
zo 20 okt 2019 9:30:02 CEST , 9 Beschikbaar , 2 Bellers , 5 Chatters , 2 Beiden , 2 Bezet , 95 Offline
zo 20 okt 2019 9:45:02 CEST , 10 Beschikbaar , 1 Bellers , 5 Chatters , 4 Beiden , 1 Bezet , 95 Offline
zo 20 okt 2019 10:00:02 CEST , 9 Beschikbaar , 1 Bellers , 4 Chatters , 4 Beiden , 3 Bezet , 94 Offline
zo 20 okt 2019 10:15:02 CEST , 8 Beschikbaar , 1 Bellers , 4 Chatters , 3 Beiden , 4 Bezet , 94 Offline
zo 20 okt 2019 10:30:06 CEST , 12 Beschikbaar , 3 Bellers , 7 Chatters , 2 Beiden , 4 Bezet , 90 Offline
zo 20 okt 2019 10:45:02 CEST , 11 Beschikbaar , 2 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 90 Offline
zo 20 okt 2019 11:00:02 CEST , 12 Beschikbaar , 2 Bellers , 7 Chatters , 3 Beiden , 4 Bezet , 90 Offline
zo 20 okt 2019 11:15:01 CEST , 10 Beschikbaar , 2 Bellers , 4 Chatters , 4 Beiden , 5 Bezet , 91 Offline
zo 20 okt 2019 11:30:02 CEST , 15 Beschikbaar , 2 Bellers , 8 Chatters , 5 Beiden , 4 Bezet , 87 Offline
zo 20 okt 2019 11:45:03 CEST , 11 Beschikbaar , 1 Bellers , 8 Chatters , 2 Beiden , 8 Bezet , 87 Offline
zo 20 okt 2019 12:00:01 CEST , 12 Beschikbaar , 2 Bellers , 7 Chatters , 3 Beiden , 7 Bezet , 87 Offline
zo 20 okt 2019 12:15:02 CEST , 12 Beschikbaar , 1 Bellers , 8 Chatters , 3 Beiden , 7 Bezet , 87 Offline
zo 20 okt 2019 12:30:03 CEST , 15 Beschikbaar , 2 Bellers , 11 Chatters , 2 Beiden , 6 Bezet , 85 Offline
zo 20 okt 2019 12:45:02 CEST , 12 Beschikbaar , 0 Bellers , 10 Chatters , 2 Beiden , 8 Bezet , 86 Offline
zo 20 okt 2019 13:00:01 CEST , 12 Beschikbaar , 1 Bellers , 8 Chatters , 3 Beiden , 6 Bezet , 88 Offline
zo 20 okt 2019 13:15:02 CEST , 12 Beschikbaar , 0 Bellers , 8 Chatters , 4 Beiden , 6 Bezet , 88 Offline
zo 20 okt 2019 13:30:02 CEST , 16 Beschikbaar , 1 Bellers , 10 Chatters , 5 Beiden , 5 Bezet , 85 Offline
zo 20 okt 2019 13:45:02 CEST , 16 Beschikbaar , 1 Bellers , 11 Chatters , 4 Beiden , 4 Bezet , 86 Offline
zo 20 okt 2019 14:00:03 CEST , 18 Beschikbaar , 1 Bellers , 11 Chatters , 6 Beiden , 3 Bezet , 85 Offline
zo 20 okt 2019 14:15:02 CEST , 20 Beschikbaar , 1 Bellers , 13 Chatters , 6 Beiden , 2 Bezet , 84 Offline
zo 20 okt 2019 14:30:02 CEST , 17 Beschikbaar , 1 Bellers , 13 Chatters , 3 Beiden , 6 Bezet , 83 Offline
zo 20 okt 2019 14:45:03 CEST , 16 Beschikbaar , 2 Bellers , 10 Chatters , 4 Beiden , 6 Bezet , 84 Offline
zo 20 okt 2019 15:00:03 CEST , 16 Beschikbaar , 1 Bellers , 12 Chatters , 3 Beiden , 5 Bezet , 85 Offline
zo 20 okt 2019 15:15:02 CEST , 16 Beschikbaar , 1 Bellers , 10 Chatters , 5 Beiden , 5 Bezet , 85 Offline
zo 20 okt 2019 15:30:02 CEST , 17 Beschikbaar , 1 Bellers , 11 Chatters , 5 Beiden , 6 Bezet , 83 Offline
zo 20 okt 2019 15:45:02 CEST , 17 Beschikbaar , 1 Bellers , 12 Chatters , 4 Beiden , 8 Bezet , 81 Offline
zo 20 okt 2019 16:00:02 CEST , 15 Beschikbaar , 1 Bellers , 9 Chatters , 5 Beiden , 8 Bezet , 83 Offline
zo 20 okt 2019 16:15:02 CEST , 19 Beschikbaar , 1 Bellers , 11 Chatters , 7 Beiden , 6 Bezet , 81 Offline
zo 20 okt 2019 16:30:02 CEST , 18 Beschikbaar , 1 Bellers , 11 Chatters , 6 Beiden , 7 Bezet , 81 Offline
zo 20 okt 2019 16:45:02 CEST , 16 Beschikbaar , 1 Bellers , 10 Chatters , 5 Beiden , 6 Bezet , 84 Offline
zo 20 okt 2019 17:00:02 CEST , 19 Beschikbaar , 2 Bellers , 12 Chatters , 5 Beiden , 6 Bezet , 81 Offline
zo 20 okt 2019 17:15:03 CEST , 20 Beschikbaar , 2 Bellers , 12 Chatters , 6 Beiden , 6 Bezet , 80 Offline
zo 20 okt 2019 17:30:02 CEST , 19 Beschikbaar , 4 Bellers , 10 Chatters , 5 Beiden , 7 Bezet , 80 Offline
zo 20 okt 2019 17:45:02 CEST , 18 Beschikbaar , 4 Bellers , 10 Chatters , 4 Beiden , 7 Bezet , 81 Offline
zo 20 okt 2019 18:00:02 CEST , 15 Beschikbaar , 2 Bellers , 7 Chatters , 6 Beiden , 8 Bezet , 83 Offline
zo 20 okt 2019 18:15:01 CEST , 14 Beschikbaar , 2 Bellers , 7 Chatters , 5 Beiden , 7 Bezet , 85 Offline
zo 20 okt 2019 18:30:03 CEST , 13 Beschikbaar , 3 Bellers , 6 Chatters , 4 Beiden , 8 Bezet , 85 Offline
zo 20 okt 2019 18:45:02 CEST , 13 Beschikbaar , 3 Bellers , 6 Chatters , 4 Beiden , 11 Bezet , 82 Offline
zo 20 okt 2019 19:00:02 CEST , 12 Beschikbaar , 3 Bellers , 5 Chatters , 4 Beiden , 7 Bezet , 87 Offline
zo 20 okt 2019 19:15:02 CEST , 13 Beschikbaar , 3 Bellers , 6 Chatters , 4 Beiden , 7 Bezet , 86 Offline
zo 20 okt 2019 19:30:02 CEST , 13 Beschikbaar , 3 Bellers , 8 Chatters , 2 Beiden , 8 Bezet , 85 Offline
zo 20 okt 2019 19:45:02 CEST , 12 Beschikbaar , 3 Bellers , 7 Chatters , 2 Beiden , 6 Bezet , 88 Offline
zo 20 okt 2019 20:00:03 CEST , 12 Beschikbaar , 3 Bellers , 7 Chatters , 2 Beiden , 9 Bezet , 85 Offline
zo 20 okt 2019 20:15:02 CEST , 13 Beschikbaar , 3 Bellers , 7 Chatters , 3 Beiden , 10 Bezet , 83 Offline
zo 20 okt 2019 20:30:02 CEST , 16 Beschikbaar , 2 Bellers , 9 Chatters , 5 Beiden , 7 Bezet , 83 Offline
zo 20 okt 2019 20:45:02 CEST , 11 Beschikbaar , 2 Bellers , 6 Chatters , 3 Beiden , 12 Bezet , 83 Offline
zo 20 okt 2019 21:00:02 CEST , 17 Beschikbaar , 2 Bellers , 9 Chatters , 6 Beiden , 10 Bezet , 79 Offline
zo 20 okt 2019 21:15:02 CEST , 19 Beschikbaar , 3 Bellers , 10 Chatters , 6 Beiden , 10 Bezet , 77 Offline
zo 20 okt 2019 21:30:02 CEST , 19 Beschikbaar , 3 Bellers , 10 Chatters , 6 Beiden , 11 Bezet , 76 Offline
zo 20 okt 2019 21:45:02 CEST , 19 Beschikbaar , 4 Bellers , 8 Chatters , 7 Beiden , 10 Bezet , 77 Offline
zo 20 okt 2019 22:00:02 CEST , 21 Beschikbaar , 4 Bellers , 7 Chatters , 10 Beiden , 7 Bezet , 78 Offline
zo 20 okt 2019 22:15:02 CEST , 22 Beschikbaar , 4 Bellers , 8 Chatters , 10 Beiden , 4 Bezet , 80 Offline
zo 20 okt 2019 22:30:02 CEST , 18 Beschikbaar , 2 Bellers , 8 Chatters , 8 Beiden , 3 Bezet , 85 Offline
zo 20 okt 2019 22:45:04 CEST , 15 Beschikbaar , 2 Bellers , 8 Chatters , 5 Beiden , 5 Bezet , 86 Offline
zo 20 okt 2019 23:00:03 CEST , 14 Beschikbaar , 1 Bellers , 9 Chatters , 4 Beiden , 5 Bezet , 87 Offline
zo 20 okt 2019 23:15:03 CEST , 13 Beschikbaar , 1 Bellers , 7 Chatters , 5 Beiden , 4 Bezet , 89 Offline
zo 20 okt 2019 23:30:02 CEST , 13 Beschikbaar , 0 Bellers , 6 Chatters , 7 Beiden , 5 Bezet , 88 Offline
zo 20 okt 2019 23:45:02 CEST , 11 Beschikbaar , 0 Bellers , 6 Chatters , 5 Beiden , 6 Bezet , 89 Offline
ma 21 okt 2019 0:00:02 CEST , 11 Beschikbaar , 0 Bellers , 6 Chatters , 5 Beiden , 2 Bezet , 93 Offline
ma 21 okt 2019 0:15:02 CEST , 11 Beschikbaar , 0 Bellers , 7 Chatters , 4 Beiden , 2 Bezet , 93 Offline
ma 21 okt 2019 0:30:02 CEST , 10 Beschikbaar , 0 Bellers , 7 Chatters , 3 Beiden , 2 Bezet , 94 Offline
ma 21 okt 2019 0:45:02 CEST , 7 Beschikbaar , 0 Bellers , 5 Chatters , 2 Beiden , 4 Bezet , 95 Offline
ma 21 okt 2019 1:00:02 CEST , 7 Beschikbaar , 0 Bellers , 5 Chatters , 2 Beiden , 4 Bezet , 95 Offline
ma 21 okt 2019 1:15:02 CEST , 7 Beschikbaar , 0 Bellers , 5 Chatters , 2 Beiden , 4 Bezet , 95 Offline
ma 21 okt 2019 9:30:02 CEST , 9 Beschikbaar , 2 Bellers , 4 Chatters , 3 Beiden , 4 Bezet , 93 Offline
ma 21 okt 2019 9:45:02 CEST , 10 Beschikbaar , 1 Bellers , 7 Chatters , 2 Beiden , 8 Bezet , 88 Offline
ma 21 okt 2019 10:00:02 CEST , 15 Beschikbaar , 3 Bellers , 10 Chatters , 2 Beiden , 4 Bezet , 87 Offline
ma 21 okt 2019 10:15:01 CEST , 10 Beschikbaar , 1 Bellers , 9 Chatters , 0 Beiden , 6 Bezet , 90 Offline
ma 21 okt 2019 10:30:02 CEST , 8 Beschikbaar , 1 Bellers , 5 Chatters , 2 Beiden , 6 Bezet , 92 Offline
ma 21 okt 2019 10:45:02 CEST , 7 Beschikbaar , 2 Bellers , 5 Chatters , 0 Beiden , 8 Bezet , 91 Offline
ma 21 okt 2019 11:00:02 CEST , 14 Beschikbaar , 3 Bellers , 9 Chatters , 2 Beiden , 4 Bezet , 88 Offline
ma 21 okt 2019 11:15:02 CEST , 12 Beschikbaar , 3 Bellers , 7 Chatters , 2 Beiden , 6 Bezet , 88 Offline
ma 21 okt 2019 11:30:02 CEST , 13 Beschikbaar , 3 Bellers , 7 Chatters , 3 Beiden , 5 Bezet , 88 Offline
ma 21 okt 2019 11:45:02 CEST , 12 Beschikbaar , 3 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 89 Offline
ma 21 okt 2019 12:00:04 CEST , 16 Beschikbaar , 4 Bellers , 8 Chatters , 4 Beiden , 5 Bezet , 85 Offline
ma 21 okt 2019 12:15:02 CEST , 14 Beschikbaar , 3 Bellers , 8 Chatters , 3 Beiden , 6 Bezet , 86 Offline
ma 21 okt 2019 12:30:02 CEST , 15 Beschikbaar , 4 Bellers , 7 Chatters , 4 Beiden , 5 Bezet , 86 Offline
ma 21 okt 2019 12:45:01 CEST , 13 Beschikbaar , 4 Bellers , 7 Chatters , 2 Beiden , 6 Bezet , 87 Offline
ma 21 okt 2019 13:00:02 CEST , 14 Beschikbaar , 4 Bellers , 7 Chatters , 3 Beiden , 4 Bezet , 88 Offline
ma 21 okt 2019 13:15:02 CEST , 13 Beschikbaar , 4 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 88 Offline
ma 21 okt 2019 13:30:02 CEST , 12 Beschikbaar , 3 Bellers , 6 Chatters , 3 Beiden , 4 Bezet , 90 Offline
ma 21 okt 2019 13:45:02 CEST , 10 Beschikbaar , 2 Bellers , 7 Chatters , 1 Beiden , 7 Bezet , 89 Offline
ma 21 okt 2019 14:00:02 CEST , 12 Beschikbaar , 2 Bellers , 8 Chatters , 2 Beiden , 5 Bezet , 89 Offline
ma 21 okt 2019 14:15:02 CEST , 12 Beschikbaar , 2 Bellers , 7 Chatters , 3 Beiden , 3 Bezet , 91 Offline
ma 21 okt 2019 14:30:02 CEST , 16 Beschikbaar , 3 Bellers , 9 Chatters , 4 Beiden , 3 Bezet , 88 Offline
ma 21 okt 2019 14:45:02 CEST , 13 Beschikbaar , 3 Bellers , 6 Chatters , 4 Beiden , 6 Bezet , 88 Offline
ma 21 okt 2019 15:00:03 CEST , 19 Beschikbaar , 3 Bellers , 11 Chatters , 5 Beiden , 6 Bezet , 82 Offline
ma 21 okt 2019 15:15:02 CEST , 18 Beschikbaar , 4 Bellers , 10 Chatters , 4 Beiden , 7 Bezet , 82 Offline
ma 21 okt 2019 15:30:03 CEST , 22 Beschikbaar , 5 Bellers , 11 Chatters , 6 Beiden , 4 Bezet , 81 Offline
ma 21 okt 2019 15:45:02 CEST , 20 Beschikbaar , 5 Bellers , 9 Chatters , 6 Beiden , 2 Bezet , 85 Offline
ma 21 okt 2019 16:00:02 CEST , 18 Beschikbaar , 4 Bellers , 9 Chatters , 5 Beiden , 2 Bezet , 87 Offline
ma 21 okt 2019 16:15:03 CEST , 17 Beschikbaar , 4 Bellers , 7 Chatters , 6 Beiden , 4 Bezet , 86 Offline
ma 21 okt 2019 16:30:02 CEST , 18 Beschikbaar , 4 Bellers , 8 Chatters , 6 Beiden , 4 Bezet , 85 Offline
ma 21 okt 2019 16:45:03 CEST , 18 Beschikbaar , 2 Bellers , 11 Chatters , 5 Beiden , 7 Bezet , 82 Offline
ma 21 okt 2019 17:00:02 CEST , 18 Beschikbaar , 3 Bellers , 11 Chatters , 4 Beiden , 5 Bezet , 84 Offline
ma 21 okt 2019 17:15:02 CEST , 14 Beschikbaar , 4 Bellers , 8 Chatters , 2 Beiden , 6 Bezet , 87 Offline
ma 21 okt 2019 17:30:02 CEST , 12 Beschikbaar , 4 Bellers , 6 Chatters , 2 Beiden , 4 Bezet , 91 Offline
ma 21 okt 2019 17:45:02 CEST , 15 Beschikbaar , 3 Bellers , 9 Chatters , 3 Beiden , 4 Bezet , 88 Offline
ma 21 okt 2019 18:00:02 CEST , 16 Beschikbaar , 4 Bellers , 9 Chatters , 3 Beiden , 2 Bezet , 89 Offline
ma 21 okt 2019 18:15:02 CEST , 12 Beschikbaar , 3 Bellers , 9 Chatters , 0 Beiden , 5 Bezet , 90 Offline
ma 21 okt 2019 18:30:02 CEST , 11 Beschikbaar , 2 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 91 Offline
ma 21 okt 2019 18:45:02 CEST , 13 Beschikbaar , 3 Bellers , 5 Chatters , 5 Beiden , 4 Bezet , 90 Offline
ma 21 okt 2019 19:00:02 CEST , 12 Beschikbaar , 4 Bellers , 6 Chatters , 2 Beiden , 5 Bezet , 90 Offline
ma 21 okt 2019 19:15:02 CEST , 10 Beschikbaar , 2 Bellers , 6 Chatters , 2 Beiden , 8 Bezet , 89 Offline
ma 21 okt 2019 19:30:01 CEST , 12 Beschikbaar , 3 Bellers , 6 Chatters , 3 Beiden , 5 Bezet , 90 Offline
ma 21 okt 2019 19:45:02 CEST , 14 Beschikbaar , 4 Bellers , 6 Chatters , 4 Beiden , 3 Bezet , 90 Offline
ma 21 okt 2019 20:00:02 CEST , 14 Beschikbaar , 4 Bellers , 8 Chatters , 2 Beiden , 5 Bezet , 88 Offline
